San Francisco County,Five Keys Independence HS (SF Sheriff's),1424
San Francisco County,Galileo High,1425
San Francisco County,Gateway High,1426
San Francisco County,Gateway to College,1427
San Francisco County,Independence High,1428
San Francisco County,International Studies Academy,1429
San Francisco County,Leadership High,1430
San Francisco County,Lincoln (Abraham) High,1431
San Francisco County,Lowell High,1432
San Francisco County,Mark Twain High (Cont.),1433
San Francisco County,Marshall (Thurgood) High,1434
San Francisco County,Metropolitan Arts & Technology High,1435
San Francisco County,Mission High,1436
San Francisco County,O'Connell (John) High,1437
San Francisco County,S.F. International High,1438
San Francisco County,Wallenberg (Raoul) Traditional High,1439
San Francisco County,Washington (George) High,1440
San Francisco County,Wells (Ida B.) High,1441
San Joaquin County,Escalon High,1442
San Joaquin County,Escalon Independent Study Center,1443
San Joaquin County,Independent Study Center,1444
San Joaquin County,Larsson (Sture) High (Continuation),1445
San Joaquin County,Lincoln Community Day 7-12,1446
San Joaquin County,Lincoln High,1447
San Joaquin County,Linden High,1448
San Joaquin County,Linden Unified Community Day,1449
San Joaquin County,Pride Continuation,1450
San Joaquin County,Aspire Benjamin Holt College Preparatory Academy,1451
San Joaquin County,Bear Creek High,1452
San Joaquin County,Independence,1453
San Joaquin County,Liberty High,1454
San Joaquin County,Lodi High,1455
San Joaquin County,Middle College High,1456
San Joaquin County,Plaza Robles Continuation High,1457
San Joaquin County,Rio Valley Charter,1458
San Joaquin County,Ronald E. McNair High,1459
San Joaquin County,Tokay High,1460
San Joaquin County,Calla High,1461
San Joaquin County,East Union High,1462
San Joaquin County,Heritage Family Academy,1463
San Joaquin County,Lathrop High,1464
San Joaquin County,Manteca Community Day (7-12),1465
San Joaquin County,Manteca Unified Vocational Academy,1466
San Joaquin County,New Vision High,1467
San Joaquin County,Sierra High,1468
San Joaquin County,Weston Ranch High,1469
San Joaquin County,New Hope Charter,1470
San Joaquin County,Academy of Arts and Sciences: San Joaquin,1471
San Joaquin County,California Virtual Academy @ San Joaquin,1472
San Joaquin County,Delta Charter,1473
San Joaquin County,Delta Charter Online,1474
San Joaquin County,"Humphreys College Academy of Business, Law and Education",1475
San Joaquin County,California Connections Academy @ Ripon,1476
San Joaquin County,Harvest High,1477
San Joaquin County,Ripon High,1478
San Joaquin County,California Pacific Charter School North Central California,1479
San Joaquin County,George and Evelyn Stein Continuation,1480
San Joaquin County,John C. Kimball High,1481
San Joaquin County,Merrill F. West High,1482
San Joaquin County,Millennium Charter,1483
San Joaquin County,Tracy High,1484
San Joaquin County,Duncan-Russell Continuation,1485
San Joaquin County,Tracy High,1486
San Luis Obispo County,Del Rio Continuation High,1487
San Luis Obispo County,Oak Hills High (Cont.),1488
San Luis Obispo County,West Mall Alternative,1489
San Luis Obispo County,Cambria Community Day,1490
San Luis Obispo County,Coast Union High,1491
San Luis Obispo County,Leffingwell High (Continuation),1492
San Luis Obispo County,Arroyo Grande High,1493
San Luis Obispo County,Lucia Mar Independent Study Center,1494
San Luis Obispo County,Nipomo High,1495
San Luis Obispo County,Grizzly Challenge Charter,1496
San Luis Obispo County,Independence High,1497
San Luis Obispo County,Liberty High (Continuation),1498
San Luis Obispo County,Paso Robles High,1499
San Luis Obispo County,Paso Robles Independent Study Center,1500
San Luis Obispo County,Paso Robles High,1501
San Luis Obispo County,Morro Bay High,1502
San Luis Obispo County,Pacific Beach High,1503
San Luis Obispo County,San Luis Coastal Special Education,1504
San Luis Obispo County,San Luis Obispo High,1505
San Luis Obispo County,Shandon High,1506
San Luis Obispo County,Eagle Canyon High,1507
San Luis Obispo County,Templeton High,1508
San Mateo County,California Pacific Charter School of San Francisco Bay,1509
San Mateo County,Half Moon Bay High,1510
San Mateo County,Pilarcitos Alternative High (Continuation),1511
San Mateo County,California Virtual Academy @ San Mateo,1512
San Mateo County,Oceana High,1513
San Mateo County,Thornton High,1514
San Mateo County,Westmoor High,1515
San Mateo County,Aurora High,1516
San Mateo County,Aragon High,1517
San Mateo County,Burlingame High,1518
San Mateo County,Capuchino High,1519
San Mateo County,Hillsdale High,1520
San Mateo County,Mills High,1521
San Mateo County,Peninsula High,1522
San Mateo County,Peninsula High (Continuation),1523
San Mateo County,San Mateo High,1524
San Mateo County,San Mateo Union High Community Day,1525
San Mateo County,Aspire East Palo Alto Phoenix Academy,1526
San Mateo County,Carlmont High,1527
San Mateo County,East Palo Alto Academy,1528
San Mateo County,Menlo-Atherton High,1529
San Mateo County,Redwood High,1530
San Mateo County,Sequoia District Community Day,1531
San Mateo County,Sequoia High,1532
San Mateo County,Sequoia Union High Independent Study,1533
San Mateo County,Summit Preparatory Charter High,1534
San Mateo County,Woodside High,1535
Santa Barbara County,Carpinteria Senior High,1536
Santa Barbara County,Rincon High (Continuation),1537
Santa Barbara County,Cuyama Valley High,1538
Santa Barbara County,Cabrillo High,1539
Santa Barbara County,Camino Real Community Partnership Academy,1540
Santa Barbara County,Lompoc High,1541
Santa Barbara County,Maple High,1542
Santa Barbara County,Los Olivos Charter School,1543
Santa Barbara County,Orcutt Academy Charter,1544
Santa Clara County,Boynton High,1545
Santa Clara County,Branham High,1546
Santa Clara County,Del Mar High,1547
Santa Clara County,Leigh High,1548
Santa Clara County,Prospect High,1549
Santa Clara County,Westmont High,1550
Santa Clara County,Alternative Placement Academy Community Day,1551
Santa Clara County,Andrew P. Hill High,1552
Santa Clara County,Escuela Popular Accelerated Family Learning,1553
Santa Clara County,Evergreen Valley High,1554
Santa Clara County,Foothill High,1555
Santa Clara County,Genesis High,1556
Santa Clara County,Independence High,1557
Santa Clara County,James Lick High,1558
Santa Clara County,KIPP San Jose Collegiate,1559
Santa Clara County,Latino College Preparatory Academy,1560
Santa Clara County,Mount Pleasant High,1561
Santa Clara County,Oak Grove High,1562
Santa Clara County,Piedmont Hills High,1563
Santa Clara County,Santa Teresa High,1564
Santa Clara County,Silver Creek High,1565
Santa Clara County,William C. Overfelt High,1566
Santa Clara County,Yerba Buena High,1567
Santa Clara County,Community Day,1568
Santa Clara County,Cupertino High,1569
Santa Clara County,Fremont High,1570
Santa Clara County,Fremont Union Alternative Education,1571
Santa Clara County,Lynbrook High,1572
Santa Clara County,Monta Vista High,1573
Santa Clara County,Christopher High,1574
Santa Clara County,Dr. T. J. Owens Gilroy Early College Academy,1575
Santa Clara County,Gilroy High,1576
Santa Clara County,Gilroy Unified,1577
Santa Clara County,Mt. Madonna High,1578
Santa Clara County,Calaveras Hills,1579
Santa Clara County,Milpitas Community Day,1580
Santa Clara County,Milpitas High,1581
Santa Clara County,Advent Academy,1582
Santa Clara County,Ann Sobrato High,1583
Santa Clara County,Central High (Continuation),1584
Santa Clara County,Live Oak High,1585
Santa Clara County,Henry M. Gunn High,1586
Santa Clara County,Palo Alto High,1587
Santa Clara County,Abraham Lincoln High,1588
Santa Clara County,Broadway High,1589
Santa Clara County,Downtown College Preparatory,1590
Santa Clara County,Gunderson High,1591
Santa Clara County,Leland High,1592
Santa Clara County,Leland Plus (Continuation),1593
Santa Clara County,Liberty High (Alternative),1594
Santa Clara County,Lincoln Plus High,1595
Santa Clara County,Middle College High,1596
Santa Clara County,San Jose Community High,1597
Santa Clara County,San Jose High Academy Plus,1598
Santa Clara County,San Josí€Œ€íƒŒç High,1599
Santa Clara County,Willow Glen High,1600
Santa Clara County,Willow Glen Plus (Continuation),1601
Santa Clara County,Adrian Wilcox High,1602
Santa Clara County,New Valley Continuation High,1603
Santa Clara County,Santa Clara High,1604
Santa Clara County,Wilson Alternative,1605
Santa Cruz County,Ark Independent Studies,1606
Santa Cruz County,Costanoa Continuation High,1607
Santa Cruz County,Delta Charter,1608
Santa Cruz County,Harbor High,1609
Santa Cruz County,Santa Cruz High,1610
Santa Cruz County,Soquel High,1611
Santa Cruz County,Scotts Valley High,1612
Shasta County,Anderson High,1613
Shasta County,Anderson New Technology High,1614
Shasta County,North Valley High,1615
Shasta County,Oakview High (Alternative),1616
Shasta County,West Valley High,1617
Shasta County,Fall River Community Day,1618
Shasta County,Fall River Junior-Senior High,1619
Shasta County,Academy of Personalized Learning,1620
Shasta County,Central Valley High,1621
Shasta County,Gateway Educational Options,1622
Shasta County,Mountain Lakes High,1623
Shasta County,Stellar Secondary Charter High,1624
Shasta County,Wonder to Wisdom Charter Academy,1625
Shasta County,Enterprise High,1626
Shasta County,Enterprise Plus,1627
Shasta County,Foothill High,1628
Shasta County,Foothill Plus,1629
Shasta County,Freedom High,1630
Shasta County,North State Independence High,1631
Shasta County,Pioneer Continuation High,1632
Shasta County,Shasta Charter Academy,1633
Shasta County,Shasta High,1634
Shasta County,Shasta Learning Center Opportunity,1635
Shasta County,Shasta Plus,1636
Siskiyou County,Butte Valley High,1637
Siskiyou County,Scott River High,1638
Siskiyou County,Scott Valley Community Day,1639
Siskiyou County,Golden Eagle Charter,1640
Siskiyou County,Jefferson High (Continuation),1641
Siskiyou County,Mt. Shasta High,1642
Siskiyou County,Yreka High,1643
Siskiyou County,Yreka Union High Community Day,1644
Solano County,Benicia High,1645
Solano County,Community Day,1646
Solano County,Liberty High,1647
Solano County,Dixon Community Day,1648
Solano County,Dixon High,1649
Solano County,Maine Prairie High (Continuation),1650
Solano County,Fairfield High,1651
Solano County,Mary Bird,1652
Solano County,Matt Garcia Learning Center,1653
Solano County,Travis Education Center,1654
Solano County,Vanden High,1655
Solano County,Country High,1656
Solano County,Elise P. Buckingham Charter Magnet High,1657
Solano County,Vacaville Community Day Prep,1658
Solano County,Vacaville High,1659
Solano County,Will C. Wood High,1660
Solano County,HOPE,1661
Solano County,Hogan High,1662
Solano County,Jesse M. Bethel High,1663
Solano County,John Finney High (Continuation),1664
Solano County,Vallejo City Unified Alternative Education,1665
Solano County,Vallejo Education Academy,1666
Solano County,Vallejo High,1667
Sonoma County,Cloverdale High,1668
Sonoma County,Johanna Echols-Hansen High (Continuation),1669
Sonoma County,Buena Vista High,1670
Sonoma County,Pathways Charter,1671
Sonoma County,Healdsburg High,1672
Sonoma County,Mountain View Continuation High,1673
Sonoma County,Healdsburg High,1674
Sonoma County,Mountain View Continuation High,1675
Sonoma County,Abraxis Charter,1676
Sonoma County,Arts & Ethics Academy WASC Accredited Charter High,1677
Sonoma County,Elsie Allen High,1678
Sonoma County,Grace High,1679
Sonoma County,Lewis Opportunity,1680
Sonoma County,Maria Carrillo High,1681
Sonoma County,Midrose High,1682
Sonoma County,Montgomery High,1683
Sonoma County,Piner High,1684
Sonoma County,Ridgway High (Continuation),1685
Sonoma County,Santa Rosa High,1686
Sonoma County,Sonoma Valley High,1687
Sonoma County,Insight School of California - North Bay,1688
Sonoma County,Windsor High,1689
Sonoma County,Windsor Oaks Academy,1690
Stanislaus County,Argus High (Continuation),1691
Stanislaus County,Central Valley High,1692
Stanislaus County,Ceres High,1693
Stanislaus County,Endeavor Alternative,1694
Stanislaus County,Whitmore Charter High,1695
Stanislaus County,Denair Charter Academy,1696
Stanislaus County,Oasis Community Day,1697
Stanislaus County,Hughson High,1698
Stanislaus County,Hughson High,1699
Stanislaus County,Fred C. Beyer High,1700
Stanislaus County,Grace M. Davis High,1701
Stanislaus County,Joseph A. Gregori High,1702
Stanislaus County,Modesto High,1703
Stanislaus County,Modesto Virtual Academy,1704
Stanislaus County,Peter Johansen High,1705
Stanislaus County,Robert Elliott Alternative Education Center,1706
Stanislaus County,Thomas Downey High,1707
Stanislaus County,East Stanislaus High,1708
Stanislaus County,Oakdale Charter High,1709
Stanislaus County,Oakdale High,1710
Stanislaus County,Valley Oak Junior and Senior High,1711
Stanislaus County,Valley Technical,1712
Stanislaus County,East Stanislaus High (Cont.),1713
Stanislaus County,Oakdale Jt. Un. High Alternative,1714
Stanislaus County,Riverbank High,1715
Stanislaus County,Valley Oak High (Alternative),1716
Stanislaus County,Del Puerto High,1717
Stanislaus County,Patterson High,1718
Stanislaus County,Adelante High,1719
Stanislaus County,RISE (Riverbank Independent Study Education),1720
Stanislaus County,Riverbank High,1721
Stanislaus County,Freedom Education Center,1722
Stanislaus County,John H. Pitman High,1723
Stanislaus County,Turlock High,1724
Stanislaus County,eCademy Charter at Crane,1725
Stanislaus County,Connecting Waters Charter,1726
Stanislaus County,Sentinel High,1727
Stanislaus County,Waterford High,1728
Sutter County,Live Oak Alternative,1729
Sutter County,Live Oak High,1730
Sutter County,California Virtual Academy @ Sutter,1731
Sutter County,California Virtual Academy @ Sutter,1732
Sutter County,Butte View High,1733
Sutter County,Sutter High,1734
Sutter County,Albert Powell Continuation,1735
Sutter County,River Valley High,1736
Sutter County,Yuba City Charter,1737
Sutter County,Yuba City Charter High,1738
Sutter County,Yuba City High,1739
Sutter County,Yuba City Unified Alternative,1740
Tehama County,Centennial Continuation High,1741
Tehama County,Corning High,1742
Tehama County,Los Molinos Community Day,1743
Tehama County,Los Molinos High,1744
Trinity County,Valley High,1745
Trinity County,Trinity High,1746
Tulare County,Alpaugh Junior-Senior High,1747
Tulare County,Central California Connections Academy,1748
Tulare County,Burton Pathways Charter Academy,1749
Tulare County,Dinuba High,1750
Tulare County,Dinuba High,1751
Tulare County,Roosevelt Elementary,1752
Tulare County,Sierra Vista High (Continuation),1753
Tulare County,Deep Creek Academy,1754
Tulare County,Farmersville High,1755
Tulare County,Golden Hills Alternative High (Cont.),1756
Tulare County,Lindsay Senior High,1757
Tulare County,Loma Vista Charter,1758
Tulare County,Butterfield Charter High,1759
Tulare County,Frazier High,1760
Tulare County,Granite Hills High,1761
Tulare County,Harmony Magnet Academy,1762
Tulare County,Monache High,1763
Tulare County,Porterville High,1764
Tulare County,Prospect Education Center,1765
Tulare County,Strathmore High,1766
Tulare County,Vine Street Community Day,1767
Tulare County,Monache High,1768
Tulare County,Mission Oak High,1769
Tulare County,Tulare Technical Preparatory High,1770
Tulare County,Tulare Union High,1771
Tulare County,Tulare Western High,1772
Tulare County,Valley High,1773
Tulare County,Golden West High,1774
Tulare County,River Bend,1775
Tulare County,Visalia Charter Independent Study,1776
Tulare County,Visalia Technical Early College,1777
Tuolumne County,Sonora High,1778
Tuolumne County,Cold Springs High,1779
Tuolumne County,Connections Visual and Performing Arts Academy,1780
Tuolumne County,Gold Rush Charter,1781
Tuolumne County,Long Barn High,1782
Tuolumne County,Sierra Community Day,1783
Tuolumne County,South Fork High,1784
Tuolumne County,Summerville High,1785
Ventura County,Century Academy,1786
Ventura County,Century High,1787
Ventura County,Newbury Park High,1788
Ventura County,Thousand Oaks High,1789
Ventura County,Westlake High,1790
Ventura County,Fillmore Senior High,1791
Ventura County,Heritage Valley Independent Study,1792
Ventura County,Sierra High,1793
Ventura County,Golden Valley Charter,1794
Ventura County,Golden Valley Virtual Charter,1795
Ventura County,Community High,1796
Ventura County,IvyTech Charter,1797
Ventura County,Moorpark High,1798
Ventura County,The High School at Moorpark College,1799
Ventura County,Academy of Arts and Sciences: Thousand Oaks & Simi Valley,1800
Ventura County,Oak Park High,1801
Ventura County,Oak Park Independent,1802
Ventura County,Oak View High,1803
Ventura County,Chaparral High,1804
Ventura County,Nordhoff High,1805
Ventura County,Valley Oak Charter,1806
Ventura County,Adolfo Camarillo High,1807
Ventura County,"Architecture, Construction & Engineering Charter High (ACE)",1808
Ventura County,Channel Islands High,1809
Ventura County,Condor High,1810
Ventura County,Frontier High,1811
Ventura County,Hueneme High,1812
Ventura County,Oxnard High,1813
Ventura County,Pacific View High (Community Day),1814
Ventura County,Pacifica High,1815
Ventura County,Puente High,1816
Ventura County,Rio Mesa High,1817
Ventura County,Apollo High,1818
Ventura County,Royal High,1819
Ventura County,Santa Susana High,1820
Ventura County,Simi Valley High,1821
Ventura County,Buena High,1822
Ventura County,El Camino High,1823
Ventura County,Foothill Technology High,1824
Ventura County,Pacific High,1825
Ventura County,Ventura High,1826
Ventura County,Ventura Islands High,1827
Yolo County,Davis School for Independent Study,1828
Yolo County,Davis Senior High,1829
Yolo County,King (Martin Luther) High (Continuation),1830
Yolo County,Esparto High,1831
Yolo County,Esparto Unified,1832
Yolo County,River City High,1833
Yolo County,West Sacramento Early College Prep Charter,1834
Yolo County,Yolo High,1835
Yolo County,Winters High,1836
Yolo County,Wolfskill High,1837
Yolo County,Cache Creek High (Continuation),1838
Yolo County,Pioneer High,1839
Yolo County,Woodland Jt. Unified Alter. Educ.,1840
Yolo County,Woodland Senior High,1841
Yuba County,Camptonville Academy,1842
Yuba County,Lincoln (Abraham) (Alternative),1843
Yuba County,Lindhurst High,1844
Yuba County,Marysville Charter Academy for the Arts,1845
Yuba County,Marysville High,1846
Yuba County,North Marysville Continuation High,1847
Yuba County,South Lindhurst Continuation High,1848
Yuba County,Academy for Career Education Charter,1849
Yuba County,Wheatland Community Day High,1850
Yuba County,Wheatland Union High,1851
